DATA_VOLUME_WEEKDAYS,social_networks_and_messengers_count,DATA_VOLUME_WEEKENDS,CALCULATION_METHOD_ID,video_content_and_streaming_count,cloud_services_and_email_count,phone_value,device_type_rus_smartphone,ecommerce_score,device_type_rus_phone,online_services_and_digital_stores_count,lifetime,how_long_same_model,AVG_ARPU,SCORING,maps_and_transport_count,calls_count_in_weekdays,calls_count_in_weekends,dating_and_social_platforms_count,calls_count_out_weekdays,target
1.736,63.81,0.15,0,0.0,0.0,3.0,True,0,False,0.32,216.7,24.0,55.208025,1,0.0,2.35,1.0,0.0,0.83,6
56.434,80.36,25.46,0,1.81,224.35,3.0,True,0,False,0.13,166.4,11.0,49.258225,1,0.0,6.04,3.63,0.0,6.04,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,66.766666667,25.0,26.640708333000003,1,0.0,4.91,2.5,0.0,4.04,6
12.675,117.32000000000001,6.461,0,15.74,255.57999999999998,3.0,True,0,False,0.0,62.9,17.0,92.371233333,3,0.0,18.91,1.5,0.0,18.48,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,160.7,5.0,64.454666667,1,0.0,3.43,2.13,0.0,4.3,6
0.1,2.2,0.0,0,0.26,1.26,3.0,True,0,False,0.0,113.23333333,3.0,41.677258333000005,1,0.0,4.7,2.13,0.0,7.3,4
25.532,49.099999999999994,3.431,0,1.35,80.0,3.0,True,1,False,0.0,195.73333333,2.0,45.495425,1,0.0,4.91,2.13,0.0,7.61,4
4.9060000000000015,21.280000000000005,12.433,1,1.58,20.58,3.0,True,1,False,0.0,131.76666667,1.0,45.97375,3,0.0,4.04,3.38,0.0,2.22,4
1354.872,1145.1299999999999,758.5139999999999,0,156.74,407.21999999999997,3.0,True,1,False,0.0,139.83333333,14.0,118.32245833,2,0.0,7.04,3.63,0.0,5.04,4
24.298,180.0,26.932,0,19.45,155.39000000000001,3.0,True,1,False,0.03,134.7,5.0,61.091366667,3,0.0,13.78,10.13,0.0,13.04,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,188.2,25.0,4.1661833333,2,0.0,1.65,0.0,0.0,0.48,3
0.062,0.0,0.1,1,0.0,0.0,3.0,True,0,False,0.0,143.86666667,19.0,51.470558333,1,0.0,0.61,0.13,0.0,0.74,5
0.003,0.0,0.003,0,0.0,0.0,4.0,False,0,False,0.0,63.8,1.0,59.907283333,2,0.0,11.96,13.88,0.0,13.13,2
45.348,25.94,2.9560000000000004,1,6.65,213.25,3.0,True,1,False,0.0,145.1,8.0,46.143991667,3,0.0,11.39,2.5,0.0,7.74,5
115.19,141.86999999999995,35.048,0,32.06,98.78,3.0,True,1,False,0.0,11.466666667,1.0,63.3538,2,0.0,1.65,1.5,0.0,3.74,2
0.685,16.870000000000005,14.465,0,2.26,166.54999999999998,3.0,True,0,False,0.35,20.133333333,5.0,39.758316667,1,0.0,0.78,0.25,0.0,0.65,5
118.311,61.620000000000005,83.74700000000001,0,11.26,166.9,3.0,True,1,False,17.16,38.733333333,3.0,124.33328333,3,0.26,16.7,10.13,0.0,12.57,2
0.5720000000000001,4.48,0.312,1,3.35,637.1,3.0,True,0,False,0.0,153.83333333,18.0,44.8039,1,0.0,0.13,0.25,0.0,0.17,4
40.719,132.29,26.463,0,6.609999999999999,175.1,1.0,True,0,False,0.0,185.86666667,10.0,133.49966667,4,0.0,2.04,1.75,0.0,1.83,3
0.273,4.65,0.111,0,0.13,3.06,3.0,True,0,False,0.0,35.5,10.0,87.552433333,2,0.0,5.83,4.0,0.0,6.57,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,127.9,17.0,7.63285,2,0.0,0.0,0.0,0.0,0.09,4
122.63,64.44,82.861,0,57.29,186.67999999999998,3.0,True,1,False,0.0,78.733333333,8.0,26.4944,2,0.0,2.17,0.63,0.0,5.48,4
77.774,51.61,15.714,0,5.61,35.35,3.0,True,1,False,0.0,60.533333333,7.0,157.16580833,2,0.0,10.3,7.25,0.0,8.22,1
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,57.966666667,1.0,64.75075,2,0.0,4.65,2.0,0.0,2.17,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,43.9,1.0,11.416558333,1,0.0,10.26,12.38,0.0,7.7,3
33.364000000000004,134.32999999999998,101.594,0,13.42,546.84,3.0,True,1,False,0.84,123.13333333,24.0,123.9564,3,0.0,7.09,3.5,0.0,9.78,4
10.64,12.71,8.77,1,0.0,5.55,3.0,True,1,False,0.0,127.53333333,24.0,71.503333333,3,0.0,1.26,0.63,0.0,2.3,4
0.062,0.0,0.047,0,0.0,0.0,4.0,False,0,False,0.0,26.8,4.0,68.643633333,1,0.0,0.22,0.38,0.0,0.17,1
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,89.46666666700001,25.0,8.3006083333,0,0.0,4.57,2.88,0.0,2.7,6
0.718,0.87,0.0,0,0.68,8.58,3.0,True,0,False,0.0,166.2,25.0,49.148208333,3,0.0,3.13,1.63,0.0,2.61,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,106.83333333,25.0,4.4445333333,0,0.0,2.3,2.13,0.0,1.09,5
643.835,279.45,913.171,1,48.449999999999996,605.5400000000001,1.0,True,1,False,209.65,167.4,8.0,611.43959167,4,81.22,6.83,3.5,0.0,9.3,3
1.207,1.52,0.076,1,0.19,3.16,3.0,True,0,False,0.0,73.366666667,6.0,24.478616667,2,0.0,1.48,1.75,0.0,2.09,5
100.951,149.71000000000004,26.065,0,5.23,21.810000000000002,3.0,True,1,False,38.39,15.4,14.0,103.173,2,8.97,3.09,1.88,0.0,2.26,2
2.742,0.19,0.085,1,0.0,0.0,3.0,True,0,False,0.26,178.36666667,13.0,63.208808333,3,0.1,12.78,6.5,0.0,7.22,5
186.282,180.32999999999998,89.177,0,3.81,48.59,2.0,True,0,False,63.52,160.7,13.0,97.694575,4,14.549999999999999,4.96,1.75,0.0,5.09,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,185.86666667,14.0,29.166566667,1,0.0,3.09,2.0,0.0,3.43,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,72.666666667,17.0,22.531158333,0,0.0,3.48,3.63,0.0,5.17,5
16.855999999999998,130.88,17.208,0,58.9,219.13,3.0,True,0,False,0.0,19.433333333,19.0,72.437308333,3,0.0,9.43,7.0,0.0,11.43,5
509.291,580.3199999999999,428.156,0,361.65,447.71,3.0,True,1,False,2.32,62.2,1.0,180.191725,2,0.0,4.22,6.63,0.0,6.78,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,57.533333333,24.0,28.850766667,1,0.0,3.0,4.5,0.0,6.52,6
537.28,668.09,451.611,0,140.42,316.09999999999997,3.0,True,1,False,1.29,3.5666666667,3.0,138.308925,2,0.0,1.52,1.63,0.0,4.39,2
2.461,5.07,0.0,0,6.77,24.840000000000003,3.0,True,0,False,0.0,66.866666667,25.0,44.999916667,3,0.0,7.7,5.13,0.0,6.35,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,191.16666667,17.0,59.707275,2,0.0,6.09,4.0,0.0,6.26,5
140.67700000000002,127.63000000000001,12.199000000000002,0,18.55,110.35,2.0,True,0,False,22.71,157.06666667,11.0,119.16660833,4,10.059999999999999,1.65,0.25,0.0,2.13,4
3.216,4.779999999999999,0.342,1,2.52,16.91,3.0,True,1,False,0.0,161.96666667,22.0,47.235625,1,0.0,14.13,7.88,0.0,18.96,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,195.23333333,25.0,25.710875,1,0.0,0.0,0.0,0.0,0.0,5
43.901,122.81,20.47,0,8.19,61.64,3.0,True,1,False,0.0,9.3333333333,9.0,23.19989,1,0.0,1.74,1.25,8.77,1.91,2
59.352,59.76,105.887,0,12.16,163.70999999999998,3.0,True,0,False,0.0,214.86666667,25.0,39.999991667,1,0.0,6.61,2.13,0.0,8.09,5
78.385,298.39,115.225,1,8.94,158.29,3.0,True,1,False,0.71,58.933333333,3.0,55.228775,1,0.0,2.91,1.38,0.0,1.87,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,169.93333333,25.0,60.948183333,4,0.0,0.0,0.0,0.0,0.0,5
196.087,555.29,232.149,0,47.71,151.87,3.0,True,1,False,0.13,15.933333333,1.0,74.811641667,3,0.0,5.61,3.88,0.0,3.48,3
73.579,350.42999999999995,46.069,1,30.87,232.58,3.0,True,1,False,1.29,160.16666667,9.0,118.47731667,2,1.1,1.22,1.25,0.0,2.3,3
800.997,331.81000000000006,914.605,0,130.39,327.45000000000005,3.0,True,1,False,11.36,176.3,14.0,103.62274167,2,0.0,7.13,5.13,0.0,6.26,4
39.719,119.67,12.804,0,19.77,167.48000000000002,4.0,False,1,True,0.0,60.866666667,23.0,23.174566667,0,0.0,0.78,0.13,0.0,1.74,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,181.26666667,10.0,72.417358333,3,0.0,3.87,0.75,0.0,2.39,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,119.43333333,25.0,55.564575,0,0.0,6.65,4.63,0.0,9.96,6
1.046,45.39,1.819,1,1.74,41.55,3.0,True,0,False,0.0,134.13333333,8.0,34.677,3,0.0,4.35,1.5,0.0,4.87,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,1,True,0.0,66.266666667,24.0,46.706025,3,0.0,1.61,0.63,0.0,2.0,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,178.43333333,2.0,0.08315,0,0.0,3.83,2.63,0.0,3.04,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,153.3,25.0,55.8325,1,0.0,1.13,0.38,0.0,1.0,6
11.258,44.32,10.767,0,9.61,59.68,3.0,True,0,False,0.0,166.7,1.0,64.155808333,2,0.0,5.48,4.63,0.0,4.83,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,1,False,0.0,182.43333333,25.0,182.65033333,3,0.0,3.22,0.5,0.0,0.0,5
31.781,47.46,15.299,0,15.9,126.86999999999999,3.0,True,0,False,0.0,182.5,14.0,63.974108333,3,0.0,5.43,0.75,0.0,3.04,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,167.36666667,25.0,95.524275,1,0.0,14.83,10.75,0.0,20.78,5
118.482,111.66,202.498,0,103.55,329.09,3.0,True,1,False,0.06,36.833333333,6.0,107.52975833,2,0.0,3.43,2.75,0.0,6.43,3
21.073,86.28999999999999,55.008,1,1.81,96.45,3.0,True,0,False,0.0,168.73333333,25.0,56.40693333300001,3,0.0,3.96,4.0,0.0,9.22,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,43.033333333,3.0,18.391533333,3,0.0,0.22,2.0,0.0,0.0,2
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,105.76666667,1.0,0.2677916667,0,0.0,0.0,0.0,0.0,0.0,5
236.566,425.65,348.344,0,8.61,331.67,2.0,True,1,False,342.35,89.2,21.0,287.441675,4,121.13000000000001,7.61,4.13,739.77,7.3,3
42.254,69.0,8.055,0,1.97,158.93,2.0,True,1,False,28.87,192.6,22.0,31.6434,3,9.129999999999999,7.57,4.63,0.0,9.48,3
4.524,12.090000000000002,20.728,1,3.81,27.42,3.0,True,1,False,0.52,201.33333333,21.0,49.978841667,3,0.0,7.87,0.75,0.0,8.48,5
22.212,24.52,25.955,1,27.42,85.71000000000001,3.0,True,0,False,0.0,102.6,7.0,19.5009,3,0.0,5.96,2.88,0.0,4.26,4
4.3210000000000015,39.300000000000004,5.765,0,2.29,28.71,3.0,True,1,False,0.0,65.133333333,22.0,43.957633333,1,0.0,1.26,0.13,0.0,1.0,3
17.367,19.35,0.8079999999999999,0,51.68,81.97,3.0,True,1,False,0.0,85.5,7.0,69.166416667,3,0.0,1.96,1.0,0.0,2.26,3
58.355,147.37999999999997,389.98800000000006,1,0.58,6.13,1.0,True,0,False,43.74,15.366666667,4.0,214.39634167,4,8.52,41.61,23.75,0.0,34.96,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,14.9,1.0,156.44935833,2,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,128.26666667,7.0,53.8125,0,0.0,5.48,4.5,0.0,9.17,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,161.03333333,16.0,50.594816667,0,0.0,1.61,1.88,0.0,0.74,6
46.362,53.07000000000001,24.965,1,19.94,241.84,3.0,True,1,False,0.0,170.13333333,7.0,189.051,4,0.0,7.65,0.63,0.0,5.65,4
83.446,152.92999999999998,55.49800000000001,0,62.68,171.58,2.0,True,0,False,40.61,4.8,4.0,56.2999,2,3.65,4.87,2.0,0.0,1.91,3
134.007,390.68999999999994,159.297,0,33.84,236.80999999999997,3.0,True,1,False,0.0,177.43333333,6.0,57.247508333,2,0.0,4.91,5.5,0.0,6.87,6
3.847,16.03,0.093,0,0.65,8.0,4.0,False,0,True,0.0,25.2,8.0,86.661525,1,0.0,11.13,9.63,0.0,12.61,2
198.853,537.5899999999999,73.521,1,97.48,488.13,3.0,True,1,False,0.0,4.4,4.0,186.83434,2,0.0,2.35,0.38,0.0,1.22,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,141.93333333,25.0,51.436783333,0,0.0,0.22,0.0,0.0,0.22,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,58.666666667,8.0,28.428483333000003,0,0.0,0.39,0.25,0.0,1.22,6
38.337,124.87,35.613,0,0.39,13.290000000000001,3.0,True,0,False,9.03,118.73333333,17.0,44.3736,3,4.87,4.22,3.13,0.0,3.61,2
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,159.73333333,25.0,168.051275,3,0.0,6.83,4.88,0.0,4.0,4
13.353,39.480000000000004,17.355,1,33.65,69.25999999999999,3.0,True,0,False,0.0,32.166666667,8.0,7.4492083333,2,0.0,0.43,0.13,0.0,0.13,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,42.966666667,20.0,0.0501083333,1,0.0,0.0,0.0,0.0,0.04,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,191.0,5.0,51.182016667,2,0.0,16.39,6.38,0.0,14.96,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,32.8,25.0,107.25560833,1,0.0,14.57,22.13,0.0,68.48,3
110.801,295.35999999999996,85.506,0,21.55,23.22,2.0,True,1,False,28.26,179.23333333,12.0,67.124225,4,2.13,13.7,8.5,0.0,16.87,4
0.154,1.13,0.0,1,0.06,1.9,3.0,True,0,False,0.0,100.3,25.0,52.254916667,3,0.0,2.3,1.13,0.0,7.13,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,102.53333333,25.0,541.66666667,1,0.0,8.39,4.63,0.0,21.48,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,86.23333333299999,1.0,38.213783333,0,0.0,9.91,9.25,0.0,0.0,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,57.6,25.0,40.6113,0,0.0,5.65,3.88,0.0,7.22,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,113.76666667,25.0,61.830275,2,0.0,4.13,1.5,0.0,3.91,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,1,False,0.0,73.533333333,25.0,144.167325,3,0.0,1.78,0.63,0.0,1.0,4
37.528,199.93999999999997,47.664,0,1.68,58.129999999999995,3.0,True,1,False,0.0,145.9,17.0,55.5289,3,0.0,3.96,1.25,0.0,5.83,3
425.769,833.2600000000001,288.016,0,35.06,360.51,3.0,True,1,False,5.93,43.166666667,12.0,77.889816667,2,0.0,5.48,6.13,0.0,11.0,2
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,139.13333333,25.0,39.249466667,0,0.0,2.13,0.13,0.0,2.39,6
631.99,540.16,210.856,0,169.35,166.91,3.0,True,1,False,0.74,66.366666667,12.0,76.082216667,2,0.0,4.61,5.63,0.0,6.61,1
23.736,79.1,88.62200000000001,0,36.71,139.97,3.0,True,1,False,0.19,163.2,25.0,68.912166667,3,0.0,7.52,7.5,0.0,4.39,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,179.36666667,24.0,73.016275,1,0.0,4.48,5.75,0.0,1.26,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,172.1,25.0,43.9201,2,0.0,4.65,4.0,0.0,6.52,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,24.266666667,20.0,12.207483333,2,0.0,1.0,0.75,0.0,0.35,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,176.8,25.0,4.4999083333,0,0.0,8.57,10.88,0.0,0.04,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,52.833333333,25.0,13.990233333,0,0.0,0.57,0.38,0.0,0.57,6
14.883,94.74,4.553999999999999,1,30.19,125.50999999999999,3.0,True,0,False,0.0,165.26666667,25.0,43.021141667,3,0.0,16.7,10.13,0.0,9.57,5
29.414,72.11,17.711,1,4.23,27.48,3.0,True,0,False,26.45,141.9,25.0,192.90864167,3,6.19,44.04,23.38,0.0,51.13,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,140.63333333,7.0,54.341183333,0,0.0,5.52,7.13,0.0,7.17,5
0.375,0.0,0.731,0,0.0,0.0,4.0,False,0,True,0.0,57.833333333,22.0,39.413933333,0,0.0,1.43,0.25,0.0,4.7,4
140.01,104.19000000000001,16.852,0,98.16,260.23,3.0,True,0,False,0.55,161.63333333,9.0,78.16623333300001,3,0.0,3.0,1.38,0.0,3.52,4
69.794,124.92999999999999,66.051,1,9.77,85.87,3.0,True,0,False,0.06,149.63333333,20.0,93.299116667,2,0.0,5.48,3.5,0.0,6.78,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,124.03333333,25.0,31.368283333,0,0.0,1.65,1.5,0.0,4.61,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,207.53333333,25.0,27.676408333,2,0.0,3.91,1.88,0.0,2.78,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,142.3,7.0,16.372558333,1,0.0,2.65,0.5,0.0,5.09,5
132.129,232.12,107.473,0,36.87,457.64,2.0,True,1,False,33.9,214.86666667,22.0,112.49976667,4,26.19,1.3,0.5,0.0,1.43,5
6.138999999999999,34.1,0.604,0,1.06,27.97,4.0,False,0,False,0.0,116.13333333,7.0,144.29655,3,0.0,4.43,4.5,0.0,7.35,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,153.4,25.0,74.040941667,1,0.0,2.35,2.38,0.0,1.26,6
69.482,113.99,53.68,0,4.26,81.29,2.0,True,1,False,33.26,32.3,24.0,134.297375,2,13.48,5.17,0.88,0.0,7.83,3
104.584,214.16,43.343,0,127.45,117.45,3.0,True,0,False,2.03,109.6,2.0,81.560625,2,0.0,2.87,2.25,0.0,3.22,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,57.666666667,2.0,36.790516667,0,0.0,2.87,0.38,0.0,2.87,3
0.7170000000000001,1.45,0.0,0,0.77,15.61,3.0,True,0,False,0.0,125.86666667,6.0,32.5101,1,0.0,1.57,1.38,0.0,0.17,3
5.586,15.23,1.882,1,1.06,21.29,3.0,True,0,False,0.0,127.8,8.0,56.342983333,2,0.0,11.22,6.5,0.0,10.78,4
0.002,3.26,0.0,0,0.0,2.06,3.0,True,0,False,0.0,10.7,8.0,44.981345455,1,0.0,1.3,2.25,0.0,0.65,1
1.976,10.48,1.244,0,0.0,0.42000000000000004,3.0,True,0,False,4.87,125.13333333,10.0,50.581991667,3,0.48,13.3,3.75,0.0,13.52,3
161.255,578.52,131.408,0,5.81,239.55,1.0,True,1,False,109.03,142.66666667,2.0,71.485841667,4,79.35000000000001,12.52,9.75,349.55,11.48,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,53.2,25.0,37.890666667,0,0.0,1.48,2.25,0.0,2.0,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,1,False,0.0,70.4,25.0,19.92045,2,0.0,1.48,0.63,0.0,0.39,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,31.7,9.0,105.98380833,1,0.0,1.17,2.38,0.0,2.74,3
19.758,94.97000000000001,5.261,0,4.19,107.2,3.0,True,0,False,0.0,114.26666667,21.0,55.8903,3,0.0,5.74,2.38,0.0,10.22,4
10.83,198.88,7.175,0,1.68,194.26,3.0,True,0,False,0.0,161.63333333,25.0,61.11665,2,0.0,20.43,17.0,0.0,14.7,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,157.23333333,24.0,16.371825,0,0.0,0.57,0.38,0.0,0.48,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,65.366666667,25.0,45.751633333,2,0.0,4.78,5.75,0.0,4.74,4
58.666,156.96,29.981,0,19.1,54.65,3.0,True,1,False,0.81,162.33333333,13.0,48.285975,1,0.0,9.26,2.25,0.0,10.57,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,153.56666667,25.0,56.165183333,3,0.0,1.78,0.38,0.0,1.78,5
0.351,11.509999999999998,11.942,0,2.1,24.55,3.0,True,1,False,0.16,125.9,25.0,52.5411,3,0.0,7.57,2.63,0.0,3.0,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,170.03333333,1.0,82.811483333,2,0.0,1.91,1.88,0.0,2.78,6
237.841,427.0200000000001,309.0,0,50.35,192.52,3.0,True,1,False,4.960000000000001,58.3,8.0,70.707433333,2,0.06,4.7,3.25,0.0,4.57,2
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,56.0,24.0,23.300658333,1,0.0,14.13,10.75,0.0,16.13,5
11.231,142.52,41.63,0,92.45,216.65,3.0,True,0,False,0.65,217.96666667,13.0,111.4578,3,0.0,8.09,5.25,0.0,8.83,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,152.36666667,17.0,1.9373833333,1,0.0,1.22,0.63,0.0,0.09,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,60.333333333,11.0,41.507316667,0,0.0,2.17,2.88,0.0,6.0,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,85.43333333300001,25.0,36.566266667,0,0.0,0.39,0.13,0.0,0.43,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,58.1,5.0,33.957733333,2,0.0,0.48,0.0,0.0,0.09,1
272.60200000000003,307.57000000000005,238.623,0,54.48,207.38,3.0,True,1,False,0.35,29.833333333,2.0,74.74024166699999,2,2.06,1.87,1.25,0.0,3.83,3
1.141,8.25,1.963,1,0.45,1.0,3.0,True,0,False,3.35,201.5,24.0,46.176483333,1,7.06,7.57,5.25,0.0,9.39,5
7.506,50.68,4.231,1,19.94,95.26,3.0,True,0,False,0.0,132.46666667,12.0,98.967508333,4,0.0,3.96,2.13,0.0,3.78,4
26.09800000000001,57.059999999999995,15.933,0,22.26,191.42,3.0,True,1,False,0.61,147.23333333,1.0,68.333083333,3,0.0,13.78,5.88,0.0,19.74,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,9.9333333333,10.0,63.52928000000001,1,0.0,7.57,0.25,0.0,24.0,4
142.386,101.04,111.596,0,163.97,247.19,3.0,True,1,False,0.0,35.033333333,15.0,67.2001,2,0.0,2.26,1.75,0.0,2.17,2
8.497,115.96000000000001,8.502,0,15.61,121.13,3.0,True,0,False,0.0,155.1,18.0,68.749575,3,0.0,1.57,2.13,0.0,3.22,4
37.357,75.29,28.132,0,1.58,23.71,3.0,True,0,False,0.0,88.633333333,1.0,27.840658333,1,0.0,6.22,8.13,0.0,9.57,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,142.46666667,25.0,48.154733333,0,0.0,0.22,0.0,0.0,0.13,6
260.043,560.93,275.076,0,44.55,401.84,3.0,True,1,False,0.19,83.333333333,7.0,70.757866667,2,0.0,4.43,3.88,0.0,4.43,1
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,66.633333333,25.0,24.317341667,0,0.0,4.09,1.63,0.0,6.7,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,145.76666667,10.0,55.352475,2,0.0,2.96,3.0,0.0,2.96,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,166.96666667,25.0,9.1503083333,2,0.0,2.22,2.5,0.0,0.83,6
37.515,70.89999999999999,19.58,1,0.68,39.39,3.0,True,1,False,64.87,160.43333333,16.0,64.95093333300001,2,12.84,13.35,4.13,0.0,16.52,6
77.15899999999998,48.61000000000001,59.502,0,0.94,55.16,3.0,True,1,False,0.0,155.0,23.0,40.498258333,3,0.0,1.26,0.5,0.0,2.74,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,154.96666667,16.0,6.71395,1,0.0,0.65,0.5,0.0,0.13,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,139.16666667,25.0,11.328658333,1,0.0,1.48,1.5,0.0,0.7,6
15.668,59.550000000000004,17.381,0,5.39,26.88,3.0,True,1,False,41.48,64.2,24.0,85.555891667,3,17.84,11.09,8.5,0.0,12.57,2
0.0069999999999999,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,71.6,23.0,34.403541667,0,0.0,2.74,2.25,0.0,3.22,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,171.0,25.0,52.745216667,0,0.0,0.52,0.0,0.0,0.65,6
28.263,147.96,52.08600000000001,1,0.68,21.17,2.0,True,1,False,39.39,56.333333333,19.0,26.045858333,3,29.06,1.3,1.63,0.0,0.65,1
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,133.9,25.0,21.707966667,1,0.0,0.17,0.0,0.0,0.04,6
13.569,88.49000000000001,5.8320000000000025,1,13.26,167.58,3.0,True,0,False,0.0,146.13333333,25.0,36.1438,3,0.0,4.91,1.63,0.0,7.87,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,35.833333333,25.0,3.9233416667,1,0.0,0.17,0.13,0.0,0.04,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,211.86666667,25.0,8.5414,2,0.0,2.43,0.25,0.0,1.26,5
97.256,38.74,19.32,1,88.55,109.45,3.0,True,0,False,0.0,164.3,25.0,112.278425,2,0.0,7.48,4.13,0.0,9.22,5
54.209,143.51,38.228,0,32.13,381.09,3.0,True,1,False,0.74,100.66666667,14.0,24.185825,2,0.0,4.78,4.25,0.0,5.09,3
25.585,212.8,71.44800000000002,1,0.23,6.06,3.0,True,0,False,18.35,165.6,19.0,98.85595,2,62.55,5.83,1.63,0.0,3.48,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,129.86666667,21.0,45.849675,1,0.0,2.17,0.38,0.0,1.91,4
13.745,34.800000000000004,73.889,0,6.97,24.75,3.0,True,1,False,0.0,217.86666667,25.0,49.677825,3,0.0,10.22,4.88,0.0,12.61,3
18.588,141.49000000000004,17.26,0,0.61,179.81,3.0,True,1,False,0.23,176.73333333,7.0,104.73026667,4,1.45,4.17,3.88,0.0,1.87,4
